time,pres,depth,cond,sal,temp,dens,oxy_mg
08-Jun-2021 22:10:27,42.652,42.29,3.439487,33.5184,7.4924,26.184,3.06539
08-Jun-2021 22:20:26,42.583,42.221,3.439451,33.5155,7.495,26.1814,3.0664
08-Jun-2021 22:30:27,42.617,42.256,3.439451,33.5135,7.497,26.1796,3.07966
08-Jun-2021 22:40:27,42.558,42.197,3.439469,33.5113,7.4996,26.1774,3.07822
08-Jun-2021 22:50:26,42.346,41.986,3.439564,33.5112,7.5009,26.1772,3.07444
08-Jun-2021 23:00:27,42.157,41.799,3.43966,33.5109,7.5023,26.1767,3.0738
08-Jun-2021 23:10:26,42.408,42.049,3.439845,33.5119,7.5032,26.1774,3.07388
08-Jun-2021 23:20:27,42.491,42.131,3.440143,33.5066,7.512,26.172,3.08412
08-Jun-2021 23:30:26,42.213,41.855,3.440232,33.5074,7.5124,26.1725,3.08077
08-Jun-2021 23:40:27,42.275,41.916,3.440399,33.507,7.5146,26.1719,3.08356
08-Jun-2021 23:50:26,42.226,41.868,3.440614,33.5055,7.5186,26.1702,3.0853
09-Jun-2021 00:00:27,42.165,41.807,3.440876,33.5015,7.5257,26.166,3.09986
09-Jun-2021 00:10:27,42.22,41.862,3.441073,33.4987,7.5308,26.1631,3.10039
09-Jun-2021 00:20:26,42.037,41.681,3.441162,33.4978,7.5328,26.1621,3.10596
09-Jun-2021 00:30:27,42.245,41.887,3.441323,33.4956,7.5367,26.1598,3.11358
09-Jun-2021 00:40:26,42.311,41.953,3.441562,33.4912,7.544,26.1553,3.13277
09-Jun-2021 00:50:27,42.102,41.744,3.441669,33.4891,7.5474,26.1532,3.13529
09-Jun-2021 01:00:26,42.087,41.73,3.441764,33.4899,7.5477,26.1538,3.13206
09-Jun-2021 01:10:27,41.998,41.641,3.44186,33.4894,7.5493,26.1532,3.13222
09-Jun-2021 01:20:26,42.128,41.77,3.442164,33.4869,7.5553,26.1503,3.13938
09-Jun-2021 01:30:27,42.363,42.004,3.44211,33.4894,7.5519,26.1528,3.13301
09-Jun-2021 01:40:27,42.288,41.929,3.442045,33.4901,7.5506,26.1535,3.12731
09-Jun-2021 01:50:26,42.461,42.101,3.441896,33.4942,7.5446,26.1576,3.11506
09-Jun-2021 02:00:27,42.051,41.694,NaN,NaN,7.5387,NaN,NaN
09-Jun-2021 02:10:26,42.358,41.999,3.441562,33.4996,7.5353,26.1631,3.05876
09-Jun-2021 02:20:27,42.367,42.008,3.441526,33.5042,7.53,26.1676,3.04768
09-Jun-2021 02:30:26,42.289,41.931,3.441532,33.5054,7.5289,26.1686,3.04428
09-Jun-2021 02:40:27,42.393,42.033,3.441556,33.5073,7.5272,26.1704,3.04529
09-Jun-2021 02:50:26,42.342,41.982,3.44152,33.5116,7.5224,26.1744,3.02877
09-Jun-2021 03:00:27,42.649,42.287,3.441574,33.5161,7.5181,26.1786,3.01212
09-Jun-2021 03:10:27,42.475,42.115,3.441628,33.519,7.5158,26.1812,3.00616
09-Jun-2021 03:20:26,42.834,42.471,3.441717,33.5226,7.5129,26.1844,2.99692
09-Jun-2021 03:30:27,42.68,42.318,3.441801,33.5265,7.5099,26.1879,2.99935
09-Jun-2021 03:40:26,42.661,42.299,3.44186,33.528,7.509,26.1893,2.99676
09-Jun-2021 03:50:27,42.798,42.435,3.441938,33.5301,7.5077,26.191,2.99197
09-Jun-2021 04:00:26,42.735,42.372,3.44201,33.5322,7.5063,26.1929,2.99231
09-Jun-2021 04:10:27,43.02,42.655,3.442105,33.5345,7.5049,26.1949,2.98871
09-Jun-2021 04:20:26,42.979,42.614,3.442171,33.5362,7.5038,26.1964,2.98268
09-Jun-2021 04:30:27,42.885,42.521,3.442242,33.5384,7.5024,26.1984,2.98533
09-Jun-2021 04:40:27,43.056,42.69,3.44232,33.5396,7.5019,26.1994,2.97933
09-Jun-2021 04:50:26,43.247,42.88,3.442374,33.5405,7.5016,26.2001,2.97683
09-Jun-2021 05:00:27,43.147,42.78,3.442427,33.542,7.5006,26.2014,2.97279
09-Jun-2021 05:10:26,43.222,42.855,3.442499,33.5434,7.4999,26.2027,2.98153
09-Jun-2021 05:20:27,43.484,43.115,3.442565,33.5449,7.499,26.204,2.98193
09-Jun-2021 05:30:26,43.356,42.988,3.442648,33.5467,7.4981,26.2055,2.97266
09-Jun-2021 05:40:27,43.402,43.034,3.44269,33.5474,7.4978,26.2061,2.97474
09-Jun-2021 05:50:26,43.434,43.066,3.442594,33.5471,7.4971,26.2059,2.92421
09-Jun-2021 06:00:27,43.553,43.183,3.442785,33.5499,7.4963,26.2083,2.96897
09-Jun-2021 06:10:27,43.627,43.257,3.442851,33.5508,7.496,26.209,2.96074
09-Jun-2021 06:20:26,43.617,43.247,3.442929,33.5531,7.4946,26.211,2.9588
09-Jun-2021 06:30:27,43.696,43.325,3.443018,33.5557,7.4928,26.2134,2.96383
09-Jun-2021 06:40:26,43.556,43.187,3.443078,33.5591,7.49,26.2164,2.96562
09-Jun-2021 06:50:27,43.609,43.239,3.443096,33.56,7.4893,26.2172,2.96422
09-Jun-2021 07:00:26,43.711,43.34,3.443155,33.5621,7.4877,26.2191,2.97243
09-Jun-2021 07:10:27,43.686,43.316,3.443155,33.5632,7.4866,26.2201,2.97187
09-Jun-2021 07:20:26,43.582,43.212,3.443167,33.5646,7.4853,26.2214,2.96901
09-Jun-2021 07:30:27,43.647,43.277,3.443179,33.5643,7.4857,26.2211,2.96006
09-Jun-2021 07:40:27,43.698,43.327,3.44334,33.57,7.4817,26.2261,2.95219
09-Jun-2021 07:50:26,43.521,43.152,3.443412,33.5719,7.4805,26.2278,2.94352
09-Jun-2021 08:00:27,43.608,43.238,3.443484,33.574,7.4792,26.2296,2.93988
09-Jun-2021 08:10:26,43.468,43.1,3.443394,33.5721,7.4802,26.228,2.94385
09-Jun-2021 08:20:27,43.401,43.033,3.44337,33.5724,7.4796,26.2283,2.94066
09-Jun-2021 08:30:26,43.43,43.061,3.443388,33.5731,7.4791,26.2289,2.94649
09-Jun-2021 08:40:27,43.348,42.98,3.443436,33.5746,7.4781,26.2302,2.93954
09-Jun-2021 08:50:26,43.148,42.782,3.443412,33.5736,7.479,26.2293,2.94147
09-Jun-2021 09:00:27,43.288,42.921,3.443406,33.574,7.4785,26.2297,2.93981
09-Jun-2021 09:10:27,43.092,42.727,3.443394,33.5733,7.4791,26.2291,2.94578
09-Jun-2021 09:20:26,42.902,42.538,3.443328,33.571,7.4808,26.2271,2.94734
09-Jun-2021 09:30:27,42.719,42.357,3.443274,33.5692,7.4822,26.2254,2.95992
09-Jun-2021 09:40:26,42.754,42.392,3.44328,33.568,7.4835,26.2243,2.95866
09-Jun-2021 09:50:27,42.678,42.316,3.443227,33.5652,7.4858,26.2218,2.97125
09-Jun-2021 10:00:26,42.638,42.276,3.443089,33.5616,7.488,26.2186,2.98209
09-Jun-2021 10:10:27,42.312,41.953,3.443059,33.5609,7.4886,26.218,2.98623
09-Jun-2021 10:20:26,42.25,41.892,3.442994,33.559,7.4898,26.2163,2.98556
09-Jun-2021 10:30:27,42.18,41.822,3.442821,33.5559,7.4911,26.2137,2.99359
09-Jun-2021 10:40:27,42.055,41.698,3.442678,33.5529,7.4927,26.2111,2.99837
09-Jun-2021 10:50:26,41.865,41.51,3.442499,33.5492,7.4946,26.2079,3.0092
09-Jun-2021 11:00:27,41.906,41.55,3.442463,33.5482,7.4952,26.2071,3.00799
09-Jun-2021 11:10:26,41.887,41.532,3.442397,33.5449,7.4979,26.2041,3.01191
09-Jun-2021 11:20:27,41.649,41.295,3.442337,33.5428,7.4996,26.2022,3.01201
09-Jun-2021 11:30:26,41.554,41.201,3.44229,33.5393,7.5027,26.199,3.01442
09-Jun-2021 11:40:27,41.458,41.106,3.442284,33.5367,7.5054,26.1966,3.02492
09-Jun-2021 11:50:26,41.516,41.164,3.442301,33.5348,7.5075,26.1948,3.02277
09-Jun-2021 12:00:27,41.46,41.108,3.442397,33.5321,7.5114,26.1921,3.03119
09-Jun-2021 12:10:27,41.563,41.21,3.442498,33.5307,7.5139,26.1906,3.02353
09-Jun-2021 12:20:26,41.189,40.84,3.442593,33.529,7.517,26.1888,3.02901
09-Jun-2021 12:30:27,41.201,40.852,3.442737,33.5271,7.5205,26.1869,3.02993
09-Jun-2021 12:40:26,41.19,40.841,3.442832,33.5257,7.523,26.1854,3.03381
09-Jun-2021 12:50:27,41.025,40.678,3.442904,33.5249,7.5247,26.1846,3.029
09-Jun-2021 13:00:26,41.046,40.698,3.443023,33.5225,7.5285,26.1821,3.008
09-Jun-2021 13:10:27,41.124,40.775,3.443154,33.5218,7.5307,26.1812,3.03136
09-Jun-2021 13:20:26,41.018,40.67,3.443327,33.5196,7.5349,26.179,3.04137
09-Jun-2021 13:30:27,41.113,40.764,3.443488,33.5186,7.5378,26.1777,3.03945
09-Jun-2021 13:40:27,40.964,40.617,3.44384,33.5149,7.5456,26.1738,3.047
09-Jun-2021 13:50:26,40.946,40.599,3.444066,33.5132,7.5499,26.1718,3.05101
09-Jun-2021 14:00:27,40.815,40.469,3.444562,33.5092,7.5596,26.1673,3.06792
09-Jun-2021 14:10:26,40.956,40.609,3.444878,33.5054,7.567,26.1632,3.05331
09-Jun-2021 14:20:27,40.853,40.507,3.445534,33.5014,7.5786,26.1584,3.07969
09-Jun-2021 14:30:26,40.894,40.547,3.445784,33.5002,7.5826,26.157,3.0776
09-Jun-2021 14:40:27,41.185,40.835,3.446578,33.4944,7.5974,26.1503,3.10388
09-Jun-2021 14:50:26,41.137,40.788,3.447258,33.4901,7.6095,26.1452,3.1168
09-Jun-2021 15:00:27,41.047,40.699,3.448559,33.481,7.6335,26.1346,3.15202
09-Jun-2021 15:10:27,41.115,40.766,3.449568,33.4765,7.6495,26.1288,3.15398
09-Jun-2021 15:20:26,41.053,40.705,3.450314,33.4732,7.6613,26.1245,3.15717
09-Jun-2021 15:30:27,41.228,40.879,3.451311,33.4662,7.6796,26.1164,3.17443
09-Jun-2021 15:40:26,41.214,40.864,3.452421,33.4602,7.6983,26.109,3.17941
09-Jun-2021 15:50:27,41.44,41.088,3.45346,33.4546,7.7157,26.1021,3.18405
09-Jun-2021 16:00:26,41.514,41.162,3.453896,33.4528,7.7224,26.0997,3.17813
09-Jun-2021 16:10:27,41.608,41.256,3.454099,33.4517,7.7258,26.0984,3.18717
09-Jun-2021 16:20:26,41.592,41.239,3.453203,33.4576,7.7096,26.1053,3.18189
09-Jun-2021 16:30:27,41.866,41.511,3.454284,33.4522,7.7272,26.0986,3.1975
09-Jun-2021 16:40:27,41.779,41.425,3.453209,33.462,7.7051,26.1094,3.17614
09-Jun-2021 16:50:26,41.955,41.599,3.454625,33.4526,7.7305,26.0984,3.23441
09-Jun-2021 17:00:27,42.057,41.7,3.452212,33.4646,7.6911,26.1134,3.16617
09-Jun-2021 17:10:26,42.168,41.811,3.453741,33.4569,7.7161,26.1038,3.18923
09-Jun-2021 17:20:27,42.215,41.857,3.452815,33.4615,7.701,26.1096,3.18732
09-Jun-2021 17:30:26,42.18,41.822,3.452326,33.4633,7.6936,26.112,3.18524
09-Jun-2021 17:40:27,42.538,42.178,3.451735,33.4667,7.6833,26.1162,3.16912
09-Jun-2021 17:50:26,42.593,42.231,3.451819,33.4672,7.6836,26.1166,3.17982
09-Jun-2021 18:00:27,42.669,42.307,3.450278,33.4775,7.6556,26.1287,3.148
09-Jun-2021 18:10:27,42.83,42.466,3.449741,33.4854,7.6414,26.1369,3.12632
09-Jun-2021 18:20:26,42.856,42.492,3.44961,33.4872,7.638,26.1388,3.11914
09-Jun-2021 18:30:27,42.711,42.349,3.449001,33.4915,7.6268,26.1438,3.1086
09-Jun-2021 18:40:26,42.909,42.545,3.4489,33.4929,7.624,26.1453,3.1014
09-Jun-2021 18:50:27,42.895,42.531,3.448727,33.4942,7.6208,26.1468,3.08693
09-Jun-2021 19:00:26,43.102,42.737,3.448435,33.4969,7.6147,26.1497,3.07333
09-Jun-2021 19:10:27,43.19,42.824,3.448441,33.4972,7.6144,26.15,3.06911
09-Jun-2021 19:20:26,43.008,42.643,3.448733,33.4954,7.6195,26.1479,3.07967
09-Jun-2021 19:30:27,43.208,42.841,3.448405,33.4974,7.6138,26.1503,3.05933
09-Jun-2021 19:40:27,43.273,42.906,3.447957,33.5014,7.6046,26.1547,3.04906
09-Jun-2021 19:50:26,43.263,42.896,3.447593,33.5043,7.5974,26.1581,3.03917
09-Jun-2021 20:00:27,43.353,42.985,3.447176,33.508,7.589,26.1621,3.03256
09-Jun-2021 20:10:26,43.322,42.955,3.446985,33.5098,7.5849,26.1642,3.01408
09-Jun-2021 20:20:27,43.189,42.823,3.446716,33.5121,7.5795,26.1668,3.01414
09-Jun-2021 20:30:26,43.3,42.933,3.446818,33.5124,7.5804,26.1669,3.01326
09-Jun-2021 20:40:27,43.222,42.855,3.446722,33.5136,7.5781,26.1681,3.005
09-Jun-2021 20:50:26,43.211,42.844,3.446865,33.5124,7.581,26.1668,3.01466
09-Jun-2021 21:00:27,43.35,42.982,3.447164,33.5109,7.5858,26.1649,3.03167
09-Jun-2021 21:10:27,43.264,42.897,3.447277,33.5101,7.5879,26.164,3.03548
09-Jun-2021 21:20:26,43.251,42.884,3.447372,33.5097,7.5894,26.1635,3.03681
09-Jun-2021 21:30:27,43.142,42.776,3.447653,33.5076,7.5948,26.161,3.04535
09-Jun-2021 21:40:26,43.177,42.811,3.448148,33.504,7.604,26.1569,3.05483
09-Jun-2021 21:50:27,43.094,42.728,3.448554,33.5011,7.6116,26.1536,3.06667
09-Jun-2021 22:00:26,43.028,42.663,3.449019,33.498,7.6201,26.1498,3.07441
09-Jun-2021 22:10:27,43.1,42.735,3.449389,33.4952,7.6272,26.1466,3.07539
09-Jun-2021 22:20:26,42.897,42.533,3.449437,33.4936,7.6294,26.1451,3.07287
09-Jun-2021 22:30:27,42.781,42.418,3.449509,33.4936,7.6303,26.145,3.07478
09-Jun-2021 22:40:27,42.752,42.39,3.449724,33.492,7.6343,26.1432,3.0941
09-Jun-2021 22:50:26,42.621,42.259,3.450076,33.489,7.6415,26.1397,3.10158
09-Jun-2021 23:00:27,42.642,42.28,3.450273,33.488,7.6447,26.1385,3.09414
09-Jun-2021 23:10:26,42.53,42.17,3.45106,33.482,7.6598,26.1316,3.12108
09-Jun-2021 23:20:27,42.54,42.179,3.451216,33.4818,7.6618,26.1312,3.11969
09-Jun-2021 23:30:26,42.571,42.21,3.452057,33.4771,7.676,26.1255,3.14092
09-Jun-2021 23:40:27,42.486,42.126,3.451926,33.4775,7.6742,26.126,3.13748
09-Jun-2021 23:50:26,42.459,42.099,3.452517,33.4746,7.6838,26.1224,3.14201
10-Jun-2021 00:00:27,42.192,41.834,3.452816,33.4718,7.6902,26.1193,3.1524
10-Jun-2021 00:10:27,42.376,42.017,3.453072,33.4704,7.6945,26.1176,3.15445
10-Jun-2021 00:20:26,42.474,42.113,3.454398,33.4631,7.7169,26.1086,3.17599
10-Jun-2021 00:30:27,42.323,41.964,3.454261,33.4632,7.7153,26.1089,3.17653
10-Jun-2021 00:40:26,42.465,42.105,3.45524,33.458,7.7316,26.1025,3.19331
10-Jun-2021 00:50:27,42.127,41.77,3.456655,33.4498,7.7562,26.0925,3.20666
10-Jun-2021 01:00:26,42.182,41.824,3.456345,33.452,7.7503,26.0951,3.19322
10-Jun-2021 01:10:27,42.221,41.863,3.45745,33.4453,7.7696,26.087,3.21353
10-Jun-2021 01:20:26,42.246,41.888,3.458639,33.4386,7.79,26.0788,3.22154
10-Jun-2021 01:30:27,42.326,41.967,3.461244,33.4236,7.8347,26.0606,3.27185
10-Jun-2021 01:40:27,42.25,41.892,3.461399,33.4223,7.8379,26.059,3.28518
10-Jun-2021 01:50:26,42.365,42.006,3.461579,33.4211,7.841,26.0577,3.27061
10-Jun-2021 02:00:27,42.286,41.927,3.463701,33.4126,7.8737,26.0463,3.28494
10-Jun-2021 02:10:26,42.147,41.789,3.464615,33.4055,7.8915,26.0381,3.31828
10-Jun-2021 02:20:27,42.259,41.901,3.464095,33.4091,7.8818,26.0424,3.30254
10-Jun-2021 02:30:26,42.4,42.04,3.465811,33.4006,7.9098,26.0316,3.34594
10-Jun-2021 02:40:27,42.395,42.036,3.466792,33.3962,7.9254,26.0259,3.35697
10-Jun-2021 02:50:26,42.281,41.922,3.46806,33.3898,7.9464,26.0178,3.38314
10-Jun-2021 03:00:27,42.15,41.793,3.465177,33.4019,7.9015,26.0339,3.28081
10-Jun-2021 03:10:27,42.466,42.106,3.467216,33.3942,7.9323,26.0233,3.34471
10-Jun-2021 03:20:26,42.519,42.159,3.466361,33.3976,7.9191,26.0279,3.31136
10-Jun-2021 03:30:27,42.474,42.114,3.467456,33.3925,7.9367,26.0213,3.34143
10-Jun-2021 03:40:26,42.62,42.258,3.460718,33.4257,7.8265,26.0634,3.19229
10-Jun-2021 03:50:27,42.727,42.364,3.463097,33.4164,7.8628,26.0508,3.26065
10-Jun-2021 04:00:26,42.828,42.464,3.459703,33.4375,7.8027,26.0761,3.18906
10-Jun-2021 04:10:27,42.908,42.544,3.461191,33.4286,7.8287,26.0653,3.22206
10-Jun-2021 04:20:26,42.826,42.463,3.459493,33.4369,7.801,26.0759,3.1839
10-Jun-2021 04:30:27,43.089,42.723,3.45932,33.4388,7.797,26.078,3.18068
10-Jun-2021 04:40:27,43.164,42.798,3.459147,33.4403,7.7934,26.0797,3.18212
10-Jun-2021 04:50:26,43.137,42.771,3.458657,33.4432,7.7849,26.0832,3.1775
10-Jun-2021 05:00:27,43.302,42.934,3.458508,33.4446,7.7817,26.0848,3.16459
10-Jun-2021 05:10:26,43.202,42.835,3.458221,33.4458,7.7773,26.0863,3.16001
10-Jun-2021 05:20:27,43.455,43.086,3.458275,33.4459,7.7777,26.0863,3.15464
10-Jun-2021 05:30:26,43.474,43.105,3.457737,33.4488,7.7686,26.09,3.13632
10-Jun-2021 05:40:27,43.375,43.007,3.457074,33.4525,7.7574,26.0945,3.12503
10-Jun-2021 05:50:26,43.641,43.271,3.456877,33.4539,7.7536,26.0961,3.12025
10-Jun-2021 06:00:27,43.602,43.232,3.456435,33.4564,7.746,26.0992,3.10869
10-Jun-2021 06:10:27,43.545,43.176,3.456124,33.4585,7.7404,26.1016,3.10045
10-Jun-2021 06:20:26,43.663,43.292,3.455987,33.4593,7.738,26.1026,3.10702
10-Jun-2021 06:30:27,43.79,43.418,3.455993,33.4595,7.7378,26.1028,3.1036
10-Jun-2021 06:40:26,43.888,43.515,3.455862,33.4604,7.7353,26.1038,3.09318
10-Jun-2021 06:50:27,43.725,43.354,3.455939,33.4598,7.7369,26.1031,3.09046
10-Jun-2021 07:00:26,43.956,43.583,3.455844,33.4608,7.7347,26.1042,3.08898
10-Jun-2021 07:10:27,43.723,43.352,3.455981,33.4601,7.737,26.1034,3.09794
10-Jun-2021 07:20:26,43.709,43.338,3.456232,33.4591,7.7409,26.102,3.09332
10-Jun-2021 07:30:27,43.811,43.439,3.456304,33.4583,7.7426,26.1011,3.07688
10-Jun-2021 07:40:27,43.796,43.424,3.456453,33.4576,7.7449,26.1003,3.07563
10-Jun-2021 07:50:26,43.723,43.352,3.457062,33.4544,7.7551,26.0963,3.07752
10-Jun-2021 08:00:27,43.705,43.334,3.457522,33.4523,7.7625,26.0936,3.04913
10-Jun-2021 08:10:26,43.776,43.405,3.457552,33.4517,7.7634,26.0929,3.03368
10-Jun-2021 08:20:27,43.731,43.36,3.457283,33.4535,7.7585,26.0951,3.01679
10-Jun-2021 08:30:26,43.732,43.361,3.457098,33.4544,7.7555,26.0962,3.02308
10-Jun-2021 08:40:27,43.753,43.381,3.457451,33.4523,7.7616,26.0937,3.03245
10-Jun-2021 08:50:26,43.584,43.214,3.457415,33.4525,7.7611,26.094,3.01398
10-Jun-2021 09:00:27,43.432,43.064,3.457558,33.4521,7.7632,26.0933,3.03483
10-Jun-2021 09:10:27,43.514,43.145,3.45763,33.4512,7.7649,26.0923,3.03468
10-Jun-2021 09:20:26,43.587,43.217,3.45763,33.4522,7.7638,26.0933,3.01148
10-Jun-2021 09:30:27,43.299,42.932,3.45754,33.4549,7.7602,26.0959,2.9398
10-Jun-2021 09:40:26,43.158,42.792,3.457349,33.4549,7.7581,26.0962,2.94217
10-Jun-2021 09:50:27,43.205,42.838,3.456525,33.4589,7.7447,26.1013,2.89615
10-Jun-2021 10:00:26,43.104,42.738,3.456172,33.4654,7.734,26.1079,2.83736
10-Jun-2021 10:10:27,42.831,42.468,3.456871,33.4744,7.7326,26.1152,2.63178
10-Jun-2021 10:20:26,42.863,42.5,3.457056,33.4764,7.7325,26.1168,2.58161
10-Jun-2021 10:30:27,42.763,42.4,3.457068,33.4759,7.7333,26.1163,2.59381
10-Jun-2021 10:40:27,42.75,42.387,3.456973,33.4729,7.7353,26.1136,2.64976
10-Jun-2021 10:50:26,42.552,42.191,3.456978,33.4711,7.7374,26.1119,2.67354
10-Jun-2021 11:00:27,42.342,41.983,3.45699,33.4692,7.7396,26.1101,2.7118
10-Jun-2021 11:10:26,42.256,41.898,3.457014,33.4677,7.7415,26.1086,2.74057
10-Jun-2021 11:20:27,42.285,41.927,3.457134,33.4609,7.7499,26.1021,2.79151
10-Jun-2021 11:30:26,42.069,41.712,3.457187,33.4629,7.7485,26.1039,2.77721
10-Jun-2021 11:40:27,42.048,41.692,3.457838,33.4559,7.7631,26.0963,2.87328
10-Jun-2021 11:50:26,42.003,41.647,3.458519,33.4507,7.7761,26.0903,2.91952
10-Jun-2021 12:00:27,41.771,41.417,3.459236,33.4461,7.789,26.0849,2.95867
10-Jun-2021 12:10:27,41.6,41.247,3.459081,33.4466,7.7869,26.0856,2.92815
10-Jun-2021 12:20:26,41.537,41.185,3.460383,33.4412,7.8071,26.0784,2.95853
10-Jun-2021 12:30:27,41.577,41.224,3.460204,33.4407,7.8057,26.0782,2.98524
10-Jun-2021 12:40:26,41.542,41.189,3.460521,33.438,7.812,26.0752,2.99076
10-Jun-2021 12:50:27,41.333,40.982,3.460706,33.438,7.8142,26.0748,3.00026
10-Jun-2021 13:00:26,41.345,40.994,3.460975,33.4369,7.8183,26.0734,3.00886
10-Jun-2021 13:10:27,41.087,40.739,3.461178,33.4358,7.8219,26.072,3.01366
10-Jun-2021 13:20:26,41.041,40.693,3.461626,33.4342,7.8286,26.0697,3.01519
10-Jun-2021 13:30:27,41.075,40.727,3.461178,33.4358,7.8219,26.072,2.97861
10-Jun-2021 13:40:27,41.035,40.687,3.461931,33.4337,7.8326,26.0688,2.97717
10-Jun-2021 13:50:26,40.861,40.514,3.462433,33.4317,7.8403,26.0661,2.96971
10-Jun-2021 14:00:27,40.949,40.602,3.462134,33.4329,7.8356,26.0678,2.96061
10-Jun-2021 14:10:26,40.877,40.53,3.462224,33.4324,7.8372,26.0671,2.94933
10-Jun-2021 14:20:27,40.926,40.579,3.462565,33.4319,7.8416,26.0661,2.94651
10-Jun-2021 14:30:26,40.835,40.489,3.465344,33.4157,7.8896,26.0464,3.00194
10-Jun-2021 14:40:27,40.949,40.602,3.467222,33.4089,7.9177,26.037,3.01912
10-Jun-2021 14:50:26,40.941,40.593,3.465835,33.4126,7.8983,26.0427,3.01347
10-Jun-2021 15:00:27,40.989,40.642,NaN,NaN,7.9243,NaN,NaN
10-Jun-2021 15:10:27,40.974,40.627,3.465709,33.4065,7.9033,26.0372,3.00228
10-Jun-2021 15:20:26,41.007,40.66,3.468819,33.3942,7.9509,26.0206,3.13757
10-Jun-2021 15:30:27,41.075,40.727,3.469944,33.3889,7.969,26.0137,3.16419
10-Jun-2021 15:40:26,41.123,40.774,3.470087,33.3871,7.9725,26.0118,3.16875
10-Jun-2021 15:50:27,41.306,40.956,3.470602,33.3839,7.9815,26.008,3.19309
10-Jun-2021 16:00:26,41.146,40.797,3.471056,33.3821,7.9885,26.0056,3.19216
10-Jun-2021 16:10:27,41.468,41.116,3.472385,33.3765,8.0091,25.9982,3.20003
10-Jun-2021 16:20:26,41.374,41.023,3.468352,33.3101,8.0337,25.9424,3.22609
10-Jun-2021 16:30:27,41.495,41.143,3.474378,33.3644,8.0441,25.9835,3.20041
10-Jun-2021 16:40:27,41.533,41.181,3.476101,33.3593,8.0688,25.9759,3.22019
10-Jun-2021 16:50:26,41.554,41.201,3.476119,33.3595,8.0688,25.976,3.20014
10-Jun-2021 17:00:27,41.916,41.56,3.47439,33.3695,8.0387,25.9884,3.17383
10-Jun-2021 17:10:26,41.889,41.533,3.47266,33.3784,8.0101,25.9995,3.12469
10-Jun-2021 17:20:27,41.952,41.596,3.471254,33.3855,7.9868,26.0085,3.08298
10-Jun-2021 17:30:26,42.021,41.665,3.471398,33.3841,7.9898,26.007,3.08555
10-Jun-2021 17:40:27,42.18,41.823,3.471338,33.3842,7.989,26.0072,3.07108
10-Jun-2021 17:50:26,42.278,41.919,3.471697,33.3826,7.9947,26.005,3.0871
10-Jun-2021 18:00:27,42.308,41.949,3.471595,33.383,7.9931,26.0056,3.07944
10-Jun-2021 18:10:27,42.467,42.107,3.471649,33.3831,7.9935,26.0056,3.0529
10-Jun-2021 18:20:26,42.594,42.233,3.471871,33.3843,7.9947,26.0064,3.02063
10-Jun-2021 18:30:27,42.691,42.329,3.471823,33.3851,7.9933,26.0072,3.00772
10-Jun-2021 18:40:26,42.578,42.217,3.472433,33.3852,8,26.0063,2.98837
10-Jun-2021 18:50:27,42.819,42.456,3.472804,33.385,8.0042,26.0056,2.99339
10-Jun-2021 19:00:26,42.875,42.511,3.47211,33.3897,7.9915,26.0112,2.96045
10-Jun-2021 19:10:27,42.989,42.624,3.471925,33.3908,7.9883,26.0125,2.95052
10-Jun-2021 19:20:26,43.04,42.675,3.471596,33.3933,7.9819,26.0154,2.92294
10-Jun-2021 19:30:27,43.183,42.816,3.471338,33.3957,7.9764,26.0181,2.91398
10-Jun-2021 19:40:27,43.204,42.838,3.470967,33.3985,7.9693,26.0213,2.89471
10-Jun-2021 19:50:26,43.351,42.983,3.470704,33.4017,7.963,26.0247,2.87174
10-Jun-2021 20:00:27,43.279,42.912,3.470453,33.4024,7.9595,26.0258,2.85972
10-Jun-2021 20:10:26,43.3,42.932,3.470142,33.4054,7.9529,26.0291,2.83382
10-Jun-2021 20:20:27,43.391,43.023,3.469759,33.4088,7.9449,26.033,2.80693
10-Jun-2021 20:30:26,43.441,43.072,3.469305,33.4142,7.9343,26.0387,2.76126
10-Jun-2021 20:40:27,43.493,43.124,3.469167,33.4157,7.9311,26.0404,2.74674
10-Jun-2021 20:50:26,43.374,43.006,3.468904,33.4165,7.9273,26.0416,2.74268
10-Jun-2021 21:00:27,43.491,43.122,3.468694,33.4189,7.9225,26.0441,2.71379
10-Jun-2021 21:10:27,43.457,43.088,3.468557,33.4212,7.9186,26.0465,2.7055
10-Jun-2021 21:20:26,43.278,42.911,3.468635,33.4219,7.9188,26.047,2.70086
10-Jun-2021 21:30:27,43.359,42.991,3.468383,33.4233,7.9145,26.0487,2.67709
10-Jun-2021 21:40:26,43.492,43.123,3.468342,33.4244,7.9128,26.0499,2.67502
10-Jun-2021 21:50:27,43.524,43.155,3.469167,33.4164,7.9304,26.041,2.72047
10-Jun-2021 22:00:26,43.39,43.022,3.468976,33.4192,7.9253,26.044,2.69933
10-Jun-2021 22:10:27,43.428,43.059,3.469789,33.4118,7.9422,26.0357,2.76692
10-Jun-2021 22:20:26,43.282,42.915,3.469568,33.4138,7.9377,26.0379,2.74568
10-Jun-2021 22:30:27,43.318,42.95,3.469945,33.4114,7.9443,26.0351,2.76657
10-Jun-2021 22:40:27,43.196,42.83,3.47083,33.4046,7.9615,26.0272,2.81955
10-Jun-2021 22:50:26,43.187,42.821,3.471309,33.4006,7.971,26.0227,2.84684
